Type,Price,Amount,Balance,BTC
Sell,46987000.0,1.8333239376678441e-10,11194416.564656328,1.8333239376678441e-10
Sell,46999000.0,9.166619688339221e-11,11194416.568962393,9.166619688339221e-11
Sell,47007000.0,4.5833098441696104e-11,11194416.571115792,4.5833098441696104e-11
Buy,46605000.0,0.006001941511091419,10914556.15678421,0.006001941556924518
Sell,46695000.0,0.003000970778462259,11054616.422119256,0.003000970778462259
Sell,46823000.0,0.0015004853892311295,11124838.520885535,0.0015004853892311295
Sell,46949000.0,0.0007502426946155648,11160044.053582907,0.0007502426946155648
Buy,46369000.0,0.006032809559948998,10880168.769455569,0.0067830522545645625
Sell,46690000.0,0.0033915261272822812,11038439.949160937,0.0033915261272822812
Sell,46768000.0,0.0016957630636411406,11117707.742397826,0.0016957630636411406
Sell,46771000.0,0.0008478815318205703,11157344.181389043,0.0008478815318205703
Sell,46896000.0,0.00042394076591028516,11177215.366984094,0.00042394076591028516
Sell,46796000.0,0.00021197038295514258,11187129.773341842,0.00021197038295514258
Sell,46789000.0,0.00010598519147757129,11192086.234995324,0.00010598519147757129
Sell,46805000.0,5.2992595738785644e-05,11194565.313279657,5.2992595738785644e-05
Sell,46704000.0,2.6496297869392822e-05,11195802.177633801,2.6496297869392822e-05
Sell,46700000.0,1.3248148934696411e-05,11196420.556844775,1.3248148934696411e-05
Sell,46783000.0,6.6240744673482056e-06,11196730.295973543,6.6240744673482056e-06
Sell,46800000.0,3.3120372336741028e-06,11196885.221814407,3.3120372336741028e-06
Sell,47102000.0,1.6560186168370514e-06,11196963.184602402,1.6560186168370514e-06
Sell,47070000.0,8.280093084185257e-07,11197002.139513351,8.280093084185257e-07
Sell,47091000.0,4.1400465420926285e-07,11197021.625658575,4.1400465420926285e-07
Sell,47259000.0,2.0700232710463142e-07,11197031.403490191,2.0700232710463142e-07
Sell,47298000.0,1.0350116355231571e-07,11197036.296440527,1.0350116355231571e-07
Sell,47298000.0,5.1750581776157856e-08,11197038.742915694,5.1750581776157856e-08
Sell,47654000.0,2.5875290888078928e-08,11197039.975360274,2.5875290888078928e-08
Sell,47792000.0,1.2937645444039464e-08,11197040.593367068,1.2937645444039464e-08
Sell,46971000.0,6.468822722019732e-09,11197040.897062216,6.468822722019732e-09
Sell,46970000.0,3.234411361009866e-09,11197041.048906557,3.234411361009866e-09
Sell,47951000.0,1.617205680504933e-09,11197041.126414413,1.617205680504933e-09
Sell,47930000.0,8.086028402524665e-10,11197041.165151369,8.086028402524665e-10
Sell,47940000.0,4.0430142012623325e-10,11197041.184523888,4.0430142012623325e-10
Sell,48028000.0,2.0215071006311662e-10,11197041.194227928,2.0215071006311662e-10
Sell,48095000.0,1.0107535503155831e-10,11197041.199086716,1.0107535503155831e-10
Sell,48117000.0,5.0537677515779156e-11,11197041.201517222,5.0537677515779156e-11
Sell,48177000.0,2.5268838757889578e-11,11197041.20273399,2.5268838757889578e-11
Sell,48201000.0,1.2634419378944789e-11,11197041.203342676,1.2634419378944789e-11
Sell,48250000.0,6.3172096894723945e-12,11197041.203647329,6.3172096894723945e-12
Sell,48488000.0,3.1586048447361973e-12,11197041.203800406,3.1586048447361973e-12
Sell,48555000.0,1.5793024223680986e-12,11197041.20387705,1.5793024223680986e-12
Sell,48637000.0,7.896512111840493e-13,11197041.203915438,7.896512111840493e-13
Sell,48398000.0,3.9482560559202466e-13,11197041.203934537,3.9482560559202466e-13
Buy,47262000.0,0.005919894779818524,10917115.173835704,0.00591989478021335
Buy,47045000.0,0.0059472009157994065,10637189.143736871,0.011867095696012755
Buy,46757000.0,0.005983832732719873,10357263.113638038,0.017850928428732628
Sell,47314000.0,0.008925464214366314,10779351.377769647,0.008925464214366314
Sell,47359000.0,0.004462732107183157,10990596.232368803,0.004462732107183157
Buy,47168000.0,0.005934501554771103,10710537.633734042,0.010397233661954261
Buy,46865000.0,0.0059728703581658675,10430479.035099281,0.016370104020120128
Sell,47822000.0,0.008185052010060064,10821708.879545761,0.008185052010060064
Sell,46678000.0,0.004092526005030032,11012644.292944122,0.004092526005030032
Buy,46259000.0,0.006051441491818852,10732570.624139672,0.010143967496848885
Sell,46647000.0,0.005071983748424443,10969045.153639471,0.005071983748424443
Sell,46773000.0,0.0025359918742122213,11087601.793598033,0.0025359918742122213
Sell,46770000.0,0.0012679959371061107,11146876.311491497,0.0012679959371061107
Sell,46890000.0,0.0006339979685530553,11176589.612154577,0.0006339979685530553
Sell,46848000.0,0.00031699898427652766,11191432.955185756,0.00031699898427652766
Sell,46886000.0,0.00015849949213826383,11198860.646670556,0.00015849949213826383
Sell,47315000.0,7.924974606913192e-05,11202608.473554948,7.924974606913192e-05
Sell,47311000.0,3.962487303456596e-05,11204482.228576902,3.962487303456596e-05
Sell,47325000.0,1.981243651728298e-05,11205419.383323304,1.981243651728298e-05
Sell,47495000.0,9.90621825864149e-06,11205889.64391158,9.90621825864149e-06
Buy,46873000.0,0.0059739899973938046,10925730.731307438,0.005983896215652446
Sell,46824000.0,0.002991948107826223,11065755.662019193,0.002991948107826223
Sell,46823000.0,0.0014959740539131116,11135766.632149003,0.0014959740539131116
Sell,46854000.0,0.0007479870269565558,11170795.293217946,0.0007479870269565558
Sell,47050000.0,0.0003739935134782779,11188382.889829693,0.0003739935134782779
Sell,47108000.0,0.00018699675673913895,11197187.528524553,0.00018699675673913895
Sell,47137000.0,9.349837836956947e-05,11201592.55796923,9.349837836956947e-05
Sell,47167000.0,4.6749189184784736e-05,11203796.474466005,4.6749189184784736e-05
Sell,47261000.0,2.3374594592392368e-05,11204900.628827678,2.3374594592392368e-05
Sell,47167000.0,1.1687297296196184e-05,11205451.607951872,1.1687297296196184e-05
Sell,47220000.0,5.843648648098092e-06,11205727.40707249,5.843648648098092e-06
Sell,47250000.0,2.921824324049046e-06,11205865.394243702,2.921824324049046e-06
Sell,47258000.0,1.460912162024523e-06,11205934.399510762,1.460912162024523e-06
Sell,47350000.0,7.304560810122615e-07,11205968.96931265,7.304560810122615e-07
Sell,47351000.0,3.6522804050613075e-07,11205986.254578639,3.6522804050613075e-07
Buy,46850000.0,0.005976734532672518,10925836.166678982,0.005977099760713024
Buy,46767000.0,0.005987341776374526,10645686.078779325,0.01196444153708755
Buy,46550000.0,0.006015252692926046,10365535.990879668,0.017979694230013596
Sell,46768000.0,0.008989847115006798,10785762.942169368,0.008989847115006798
Sell,46763000.0,0.004494923557503399,10995853.95443374,0.004494923557503399
Sell,46956000.0,0.0022474617787516995,11101333.003809163,0.0022474617787516995
Sell,46990000.0,0.0011237308893758497,11154110.716243688,0.0011237308893758497
Sell,47044000.0,0.0005618654446879249,11180529.898024596,0.0005618654446879249
Sell,47075000.0,0.00028093272234396244,11193748.193474986,0.00028093272234396244
Sell,47120000.0,0.00014046636117198122,11200363.659025941,0.00014046636117198122
Sell,47156000.0,7.023318058599061e-05,11203673.918931723,7.023318058599061e-05
Sell,47468000.0,3.5116590292995304e-05,11205339.999782596,3.5116590292995304e-05
Sell,46775000.0,1.7558295146497652e-05,11206160.878393445,1.7558295146497652e-05
Sell,46777000.0,8.779147573248826e-06,11206571.335248386,8.779147573248826e-06
Sell,46801000.0,4.389573786624413e-06,11206776.668972952,4.389573786624413e-06
Sell,46834000.0,2.1947868933122065e-06,11206879.40822699,2.1947868933122065e-06
Sell,46926000.0,1.0973934466561033e-06,11206930.878763724,1.0973934466561033e-06
Sell,47209000.0,5.486967233280516e-07,11206956.769235624,5.486967233280516e-07
Sell,47200000.0,2.743483616640258e-07,11206969.712003672,2.743483616640258e-07
Sell,47200000.0,1.371741808320129e-07,11206976.183387697,1.371741808320129e-07
Sell,47651000.0,6.858709041600645e-08,11206979.44999702,6.858709041600645e-08
Buy,46785000.0,0.005985561176085837,10926804.883090392,0.005985629763176253
Buy,46557000.0,0.006014873802503939,10646630.316183763,0.012000503565680193
Buy,46316000.0,0.006046171509266255,10366455.749277133,0.01804667507494645
Sell,46649000.0,0.009023337537473225,10787174.957226329,0.009023337537473225
Sell,46760000.0,0.0045116687687366125,10998035.106036639,0.0045116687687366125
Sell,46788000.0,0.0022558343843683062,11103528.312222876,0.0022558343843683062
Sell,46993000.0,0.0011279171921841531,11156506.022728879,0.0011279171921841531
Sell,46941000.0,0.0005639585960920766,11182965.566797808,0.0005639585960920766
Sell,46993000.0,0.0002819792980460383,11196209.99442431,0.0002819792980460383
Sell,47202000.0,0.00014098964902301914,11202861.660340788,0.00014098964902301914
Sell,47209000.0,7.049482451150957e-05,11206187.986516066,7.049482451150957e-05
Sell,47228000.0,3.5247412255754785e-05,11207851.818969687,3.5247412255754785e-05
Sell,47292000.0,1.7623706127877393e-05,11208684.862549732,1.7623706127877393e-05
Sell,47134000.0,8.811853063938696e-06,11209099.992763106,8.811853063938696e-06
Sell,47192000.0,4.405926531969348e-06,11209307.81328576,4.405926531969348e-06
Sell,47198000.0,2.202963265984674e-06,11209411.736758258,2.202963265984674e-06
Sell,47199000.0,1.101481632992337e-06,11209463.699595438,1.101481632992337e-06
Sell,49053000.0,5.507408164961685e-07,11209490.701576965,5.507408164961685e-07
Sell,49113000.0,2.7537040824808426e-07,11209504.219081692,2.7537040824808426e-07
Sell,49021000.0,1.3768520412404213e-07,11209510.96517335,1.3768520412404213e-07
Buy,48315000.0,0.00579732634381975,10929273.023901064,0.005797464029023874
Buy,47962000.0,0.005839994627030799,10649035.082628777,0.011637458656054672
Buy,47800000.0,0.005859787077440402,10368797.14135649,0.017497245733495075
Buy,47500000.0,0.005896796258982131,10088559.200084204,0.023394041992477205
Buy,47342000.0,0.0059164763276087036,9808321.258811917,0.02931051832008591
Buy,47099000.0,0.005947001471403877,9528083.31753963,0.035257519791489784
Sell,49440000.0,0.017628759895744892,10399213.423840635,0.017628759895744892
Sell,49327000.0,0.008814379947872446,10833782.950069495,0.008814379947872446
Sell,49337000.0,0.004407189973936223,11051111.763047714,0.004407189973936223
Sell,49568000.0,0.0022035949869681115,11160284.945463592,0.0022035949869681115
Buy,48648000.0,0.0057877707560164545,10878580.621562954,0.007991365742984567
Buy,48461000.0,0.0058101044497366645,10596876.297662316,0.013801470192721231
Sell,48966000.0,0.0069007350963606155,10934608.741693346,0.0069007350963606155
Sell,49500000.0,0.0034503675481803078,11105316.538731454,0.0034503675481803078
Sell,49800000.0,0.0017251837740901539,11191187.733605169,0.0017251837740901539
Buy,49189000.0,0.005728422518807411,10909271.400160829,0.0074536062928975645
Buy,49018000.0,0.005748406203386873,10627355.066716488,0.013202012496284436
Sell,49975000.0,0.006601006248142218,10957075.41132377,0.006601006248142218
Sell,50034000.0,0.003300503124071109,11122130.21594689,0.003300503124071109
Sell,50043000.0,0.0016502515620355545,11204672.463096377,0.0016502515620355545
Sell,50138000.0,0.0008251257810177773,11246021.934426842,0.0008251257810177773
Sell,50184000.0,0.00041256289050888863,11266715.638496092,0.00041256289050888863
Buy,49668000.0,0.005678541136228251,10984532.765905611,0.00609110402673714
Buy,49426000.0,0.005706344457455282,10702349.89331513,0.011797448484192423
Buy,49088000.0,0.005745636024164456,10420167.02072465,0.017543084508356878
Buy,48906000.0,0.005767017976407492,10137984.14813417,0.02331010248476437
Sell,49251000.0,0.011655051242382185,10711720.065408366,0.011655051242382185
Sell,49296000.0,0.0058275256211910926,10998850.13157909,0.0058275256211910926
Sell,49392000.0,0.0029137628105955463,11142694.746033655,0.0029137628105955463
Sell,49400000.0,0.0014568814052977731,11214628.702484654,0.0014568814052977731
Sell,49400000.0,0.0007284407026488866,11250595.680710154,0.0007284407026488866
Sell,49443000.0,0.0003642203513244433,11268594.823467273,0.0003642203513244433
Sell,49476000.0,0.00018211017566222164,11277600.401476812,0.00018211017566222164
Sell,49596000.0,9.105508783111082e-05,11282114.111628816,9.105508783111082e-05
Sell,49618000.0,4.552754391555541e-05,11284371.96780998,4.552754391555541e-05
Sell,49821000.0,2.2763771957777705e-05,11285505.514635747,2.2763771957777705e-05
Sell,50085000.0,1.1381885978888853e-05,11286075.29136412,1.1381885978888853e-05
Buy,49293000.0,0.005721400561172243,11003909.210461807,0.005732782447151132
Buy,49293000.0,0.005721400561172243,10721743.129559493,0.011454183008323375
Sell,49500000.0,0.005727091504161687,11005092.413500769,0.005727091504161687
Sell,49544000.0,0.0028635457520808437,11146892.988486491,0.0028635457520808437
Sell,49601000.0,0.0014317728760404218,11217874.84622776,0.0014317728760404218
Sell,49597000.0,0.0007158864380202109,11253362.912984414,0.0007158864380202109
Sell,49728000.0,0.00035794321901010546,11271153.813479152,0.00035794321901010546
Sell,49525000.0,0.00017897160950505273,11280012.950655408,0.00017897160950505273
Sell,49682000.0,8.948580475252636e-05,11284456.561490247,8.948580475252636e-05
Sell,49537000.0,4.474290237626318e-05,11286671.882430682,4.474290237626318e-05
Sell,49617000.0,2.237145118813159e-05,11287781.331722137,2.237145118813159e-05
Sell,49746000.0,1.1185725594065796e-05,11288337.498604987,1.1185725594065796e-05
Sell,49807000.0,5.592862797032898e-06,11288615.92304046,5.592862797032898e-06
Sell,49421000.0,2.796431398516449e-06,11288754.056375388,2.796431398516449e-06
Sell,49430000.0,1.3982156992582245e-06,11288823.1356205,1.3982156992582245e-06
Sell,49460000.0,6.991078496291122e-07,11288857.696205806,6.991078496291122e-07
Sell,49473000.0,3.495539248145561e-07,11288874.981040388,3.495539248145561e-07
Sell,49647000.0,1.7477696240727806e-07,11288883.653853664,1.7477696240727806e-07
Buy,49087000.0,0.00574655603126913,11006661.346793227,0.0057467308082315375
Sell,49240000.0,0.0028733654041157687,11148075.117035639,0.0028733654041157687
Sell,49244000.0,0.0014366827020578844,11218787.746014288,0.0014366827020578844
Buy,48631000.0,0.005800526247103975,10936561.240838787,0.007237208949161859
Buy,47824000.0,0.005898406488853157,10654334.735663285,0.013135615438015016
Buy,47824000.0,0.005898406488853157,10372108.230487784,0.019034021926868174
Buy,47824000.0,0.005898406488853157,10089881.725312283,0.024932428415721332
Buy,47576000.0,0.005929153184860294,9807655.220136782,0.030861581600581625
Sell,48500000.0,0.015430790800290813,10555674.37727398,0.015430790800290813
Sell,48724000.0,0.007715395400145406,10931411.340287928,0.007715395400145406
Sell,49150000.0,0.003857697700072703,11120922.379325522,0.003857697700072703
Sell,49546000.0,0.0019288488500363516,11216441.341076862,0.0019288488500363516
Sell,49370000.0,0.0009644244250181758,11264031.168123078,0.0009644244250181758
Sell,49486000.0,0.0004822122125090879,11287881.99029453,0.0004822122125090879
Buy,48425000.0,0.005836706952349657,11005098.064163933,0.006318919164858745
Sell,48432000.0,0.0031594595824293724,11158040.501186904,0.0031594595824293724
Sell,48449000.0,0.0015797297912146862,11234538.561677137,0.0015797297912146862
Buy,47775000.0,0.005915664649457768,10951776.301919414,0.007495394440672454
Buy,47542000.0,0.005944656906058745,10669014.04216169,0.013440051346731199
Buy,47355000.0,0.005968131741692427,10386251.782403966,0.019408183088423625
Sell,47565000.0,0.009704091544211813,10847596.10914725,0.009704091544211813
Sell,47598000.0,0.004852045772105906,11078428.309970617,0.004852045772105906
Sell,47511000.0,0.002426022886052953,11193633.45192321,0.002426022886052953
Sell,47713000.0,0.0012130114430264766,11251480.928696841,0.0012130114430264766
Sell,47791000.0,0.0006065057215132383,11280451.950876212,0.0006065057215132383
Sell,47793000.0,0.00030325286075661914,11294938.068168366,0.00030325286075661914
Sell,47818000.0,0.00015162643037830957,11302184.915579872,0.00015162643037830957
Sell,49806000.0,7.581321518915479e-05,11305958.980599085,7.581321518915479e-05
Sell,49801000.0,3.790660759457739e-05,11307845.82367042,3.790660759457739e-05
Sell,49658000.0,1.8953303797288696e-05,11308786.536238806,1.8953303797288696e-05
Sell,50210000.0,9.476651898644348e-06,11309262.12101929,9.476651898644348e-06
Sell,50638000.0,4.738325949322174e-06,11309501.940399038,4.738325949322174e-06
Buy,49953000.0,0.005657360495022083,11026758.43984092,0.005662098820971405
Buy,49684000.0,0.0056879906772369,10744014.939282803,0.011350089498208305
Buy,49460000.0,0.005713751087906149,10461271.438724685,0.017063840586114452
Buy,49058000.0,0.005760571747886953,10178527.938166568,0.022824412334001405
Buy,48941000.0,0.005774343164378295,9895784.43760845,0.028598755498379702
Buy,48712000.0,0.005801488931019834,9613040.937050333,0.03440024442939953
Buy,48487000.0,0.005828410270955888,9330297.436492216,0.04022865470035542
